artists,year,song_id,popularity
"Kygo', 'Jamie N Commons",2020,4B6xQy8i7cVzKT8kPIhBY5,71
"Leon Bridges', 'John Mayer",2020,4ehkZtzPTbjsRULRfQSWYu,71
"YFN Lucci",2020,4GurWpxvH3NoWz9f9wirPq,71
Aminé,2020,4qMlF2uBW2PtGSEMHPcNnZ,71
"SG Lewis",2020,4xnaRQjBsHrJY5hmxBlMel,71
"Joan Sebastian', 'Calibre 50",2020,4yKC4OVtG5Z9nIX98r7SQp,71
"Eminem', 'Skylar Grey",2020,5CpsIb7SMFHjmAG8RvIWfq,71
"Blu DeTiger",2020,5G5qyRHlLmZgy915TBTCkB,71
"OH MY GIRL",2020,5joNJn9LUvYcamWwa2iYCL,71
"Petit Biscuit', 'Shallou",2020,5QI8TzL0eOULZSwsr1FJzu,71
Brye,2020,5ukAQcKEIJuzIbP55xp07x,71
"Justin Bieber', 'Kehlani",2020,5VwwpU7KsLhgfbMEecedhJ,71
"Frank Ocean",2020,62ljuuXo0zrcrtJnnOhfxT,71
"Hailee Steinfeld",2020,04fBskFuMgIx0T0ob7uIhd,71
"Young M.A",2020,04WcxfTz7qwm2DZ1F3bTTt,71
"Ever So Blue",2020,0CoSBNNeO8JgayAfLttECk,71
"Madison Beer",2020,0DNtDpmYq7iw7v2RbMdBAy,71
"Noah Cyrus",2020,0gySkOOewOdZtHG8stPEB8,71
"Anuel AA', 'Daddy Yankee', 'KAROL G', 'Ozuna', 'J Balvin",2020,0KkIkfsLEJbrcIhYsCL7L5,71
"All Time Low', 'blackbear",2020,0tyR7Bu9P086aWBFZ4QJoo,71
"Julia Michaels",2020,0U2HEoCazR0hZlNavNeWov,71
TWICE,2020,128rj96Z6tTEU3h3awSMdB,71
"Lil Wayne', 'Big Sean', 'Lil Baby",2020,1bRO28yzxgO3y3UmNR29TZ,71
"Polo G",2020,1F8yKtk5CQBptos4kM7aO7,71
"Marca MP', 'Grupo Firme",2020,1HAvMItHMFRlnrbOXZBL8X,71
"Eminem', 'Anderson .Paak",2020,1qwMkkRiD5jqLeUUjfgblh,71
"Ludacris', 'Lil Wayne",2020,1tXCF7TwDnuHRgwQ63FeM5,71
"Florida Georgia Line",2020,24uZaMwLQ0G8ZQfTt7f64B,71
"Kari Jobe', 'Cody Carnes', 'Elevation Worship",2020,2elEVvWjPZltkotzcCwKvM,71
"Anuel AA",2020,2L6YJ2mSyqStxQX4OjUOon,71
"Kygo', 'Valerie Broussard",2020,2lN4uUYkGymwAL5hY6sSAd,71
"Kygo', 'Zak Abel",2020,2nx0EIlIKMnMgWnj40O0HQ,71
"Anuel AA', 'Tego Calderon",2020,2WzUy86kPLYRLRwLtinZ1x,71
"Rich Brian', 'Guapdad 4000",2020,2XW3vH6ZqMHvlzUSfhWW2X,71
"Prince Royce",2020,30oZjF87SHCd0CE0ttGm5U,71
"Gucci Mane', 'Lil Baby",2020,34xlXbZ4Ws3GGpUKeimDu5,71
"Kelsea Ballerini', 'Halsey",2020,3CS5zwqrjggxlRD0QGJAva,71
"DaBaby', 'Ashanti', 'Megan Thee Stallion",2020,3oHiR89Y8gn6xt3YGAAzFj,71
"girl in red",2020,1P7tiVl5hgemZuH8oNyP6C,70
"Lil Tjay",2020,2GvLrzHFkubyVdc7Yv8fOD,70
"YoungBoy Never Broke Again', 'DaBaby",2020,2iz3EDFoPOjPRZs9wt5iNh,70
"The Strokes",2020,2mDYYGaGd9uXKkK2YhDA3i,70
JoeVille,2020,2n0vHNx05rdQaTrs2R6Ty7,70
keshi,2020,2Q3QRjA8MjzqpFaIkFludb,70
"KYLE', 'K CAMP', 'Rich The Kid",2020,2tDrlnQWiCDis4H8RT0W2h,70
"Josh Richards', 'Bryce Hall",2020,2twKCCzVkqTr7MKEbv3tcj,70
"Yella Beezy', 'Young Thug",2020,32lECHmQimK363xwXhRUJq,70
Eminem,2020,34d7sGX6WUqq8f04e7CSNF,70
"Grupo Firme",2020,35aju8GgJmbaMk9zmhNhg4,70
"Kane Brown', 'John Legend",2020,3gAaDDoBipWZzGBMwK194e,70
"Kid Cudi",2020,3hR48Bj9Wgl6xunDG4nsRZ,70
ATEEZ,2020,3IdPtyJHB1WVPM4eCiCAKM,70
"Katy Perry",2020,3ksNHUNCTP6Pan8rjFnmtw,70
"Cash Cash', 'Andy Grammer",2020,3wYOGJYD31sLRmBgCvWxa4,70
FLETCHER,2020,3zzrKCO0OA85eemnlQnQ7c,70
"Kylie Morgan",2020,45hbxz8xCxQfa9vmnV187v,70
"The Killers",2020,4cI2rd2D44mBjwUVFxTkUZ,70
"Younha', 'RM",2020,4Eefey3uN90Abhbr47zKmC,70
"Lil Uzi Vert', 'Gunna', 'Young Thug",2020,4lAQfuREAHG8IC0PiiigBt,70
"Halsey', 'Kelsea Ballerini",2020,4teyk2rWXYKPP2pLvHmT0k,70
"Famous Dex', 'Rich The Kid', 'Tyga",2020,4ugUxONjaw667etXxQUPR3,70
"Jason Mraz",2020,4XI5GjQ6zcJXsDnuyOGGEa,70
MARINA,2020,4XII12nbsvJblXfG1I2QR4,70
"Surfaces', 'Elton John",2020,518miTxc3a15X7HB8FgJUW,70
"Kygo', 'Oh Wonder",2020,52eycxprLhK3lPcRLbQiVk,70
"Monsta X",2020,59lh6XYTsfhoXXTNU8TUrz,70
"Oliver Heldens', 'Boy Matthews",2020,5fYN8kPYyAWWJUBX57vmXb,70
"Quinn XCII', 'Logic",2020,5hHa6LvdhHCLex2qgGUVnq,70
"KSI', 'Trippie Redd",2020,5MYzajZVxBaPT2JUSRa99L,70
"Freddie Gibbs', 'The Alchemist', 'Tyler, The Creator",2020,5OkYfk72CNL8XLqa3gp9q7,70
"Water Sound Natural White Noise",2020,5pGBDKBaR63vuJ4g8ialcU,70
"Sofi Tukker', 'Gorgon City",2020,5QYKmxfPsl69GgeZKDAVSx,70
"Kygo', 'St. Lundi",2020,6LMTqDK4uVR8XsCzel1nkH,70
"Brytiago', 'Wisin",2020,6qwDP9yeeBb0QpQbzQjNjk,70
"Wiz Khalifa', 'Logic",2020,6TkwBmyNs21ihKTi8Bp0eo,70
"Kygo', 'Dreamlab",2020,7hd0ZLywUE3GZWNPXKBRGE,70
"deadman 死人', 'Shibayan', 'Tiny Little Adiantum",2020,7hY1S4SKti3cGz0rGYmT5A,70
"Tenille Townes",2020,7IN4uBTZZK2KJ4tjBL44xU,70
22Gz,2020,7rWLqeQJabrK7FbY8X0TyI,70
"KSI', 'Lil Pump', 'Smokepurpp",2020,7x6t40pKRU1h9fFx7124wf,70
LAY,2020,02AHaAQICtb7LHSOds1VJh,70
"Niall Horan",2020,0DrFTaAX2srXPkuag35djb,70
"Lil Pump', 'Anuel AA",2020,0IGQvkMGwRuL0wWzVQw1Bc,70
"Afrojack', 'Ally Brooke",2020,0poEFjyV2iHKtxjdWFwjmS,70
"Ellie Goulding', 'blackbear",2020,0wsfdPl7p3yKjQBmHQsaDn,70
"Jordan Davis",2020,14JFKtBSqefxfMiKhq6JT8,70
"Demi Lovato",2020,18ssFhD04lWo1RzpcohnrG,70
"Lil Uzi Vert', 'Future",2020,19Ec2gbNtQTE44IizcPjtD,70
DaBaby,2020,19eeh4pgEGHdSTc26U1y89,70
"Pop Smoke', 'NAV",2020,1dnsojUNfvhiztcITLzruj,70
"Lil Uzi Vert', 'Young Thug",2020,1HF6P40Z7nfExGaB1Gk99v,70
"Eminem', 'Don Toliver",2020,1lO9CZo6eDrOy0S7khgryG,70
"Audrey Mika",2020,1NzRZ7AosK7ZDumMsZYofo,70
"Childish Gambino', '21 Savage', 'Ink', 'Kadhja Bonet",2020,011ZwIM48eD8ee2UBpG8nK,69
"Megan Thee Stallion",2020,06scTb0zbkxYNgpAB3J9fN,69
"Chelsea Cutler', 'Alexander 23",2020,0AnZrWo2TuUX5BnFjsoy3N,69
"Tiny Meat Gang",2020,0aZgW8Nzg38hN00pEFyIEj,69
"Bankrol Hayden', 'The Kid LAROI",2020,0GfoZlCUFLhnJBEMgtQZNm,69
BENEE,2020,0hVZCUZKWsWFU6i5zlRZZr,69
"Lil Yachty', 'DaBaby', 'Drake",2020,0LEFmgIj8ABU7CelzGh5Bs,69
"NCT 127",2020,0O22hXRIdbyrnMQk7VldC9,69
"Kelly Clarkson",2020,0o58NWBiVXewJNfNDKQyjw,69
"Banda MS de Sergio Lizárraga",2020,0QINzFpxcbStmnHsf00khl,69
"Kehlani', 'Masego",2020,0QUbiLQySWPq5Lh3f7A9bN,69
"Tove Lo",2020,0T5eWUavIN647AcUFXfZve,69
"Barlito', 'Juju', 'JayHollywood', 'Eli Staxxz",2020,0taGy8aBzOXCLdPwbPykpz,69
"Diplo', 'Julia Michaels', 'Morgan Wallen",2020,0VFQC71dmUjuW5bU5Ewdmg,69
"John K', 'Kelsea Ballerini",2020,0x0yttxnfoqFUYL1UB3Ckh,69
"Gunna', 'Young Thug",2020,0X6FcOUpLvpgRRCZNu9uYN,69
"Brent Faiyaz",2020,0zWbYGQq5O1KQd0iqzgjP6,69
"Adelmar Borrego",2020,147gCksvDRmjG1pO51ZCcf,69
"Tame Impala",2020,1KcOU0q9AMXV9xi4tSzzCc,69
"Kygo', 'Whitney Houston",2020,1kKYjjfNYxE0YYgLa7vgVY,69
"Galantis', 'Hook N Sling', 'Dotan",2020,1mMvahhW2Oz9waG8UTQnI4,69
"D Smoke', 'SiR",2020,1O2wgYfOdpcoWnZbdbrpMh,69
"Jordan Suaste",2020,3uG6rdUthcTvbK70fwkPky,69
"BRONSON', 'ODESZA', 'Golden Features', 'lau.ra",2020,3xrSAFB6cXBHwLylbCP4sr,69
"Kane Brown",2020,431M98gFekRc9HdNfgWc7N,69
"Melanie Martinez', 'Tierra Whack",2020,4AhAT2GxKdNYWc5bmdoAES,69
"Kygo', 'Joe Janiak",2020,4gGIqmBDfECUFBOSYOoW3a,69
"A Boogie Wit da Hoodie', 'Young Thug",2020,4l2rsMfr20dj6nf6i6F3Y8,69
"Future', 'Drake', 'DaBaby', 'Lil Baby",2020,4Qd0pa3JO76UEwhos9JmN0,69
"Kiana Ledé', 'Lucky Daye",2020,4uMvvCwqs046uxyJiFJTT1,69
"Patricia Sevin",2020,4ynA4JLwQIRfIhPuOLVoHZ,69
"Natanael Cano', 'Junior H",2020,54JxxJ2KW8nCeb6ZnroLA0,69
Apink,2020,55kuHkT2CWhWKF6CoRDnJq,69
"Murda Beatz', 'YNW Melly', 'Lil Durk",2020,57Lw4YmOvpighLOnwqiuKr,69
"Arizona Zervas', 'Swae Lee",2020,5hC7h0yWVMkxhLbNXCscBR,69
"Polo G', 'Lil Tjay",2020,5rSVQzJQ5nMUcFJDkJMfzL,69
"T3R Elemento', 'David Bernal', 'Ruben Figueroa",2020,5STfIC4lCW6Q3jYbr6L77n,69
"Kygo', 'Patrick Droney', 'Petey",2020,5vDjcNbN4m9fxWcrpR64Wu,69
"Justin Bieber', 'Travis Scott",2020,1PnAx788sAvcI3ZxTlEyX8,69
"Kygo', 'Sam Tinnesz",2020,1SXO3ChF6Wc9oEBaZpDYee,69
"Kygo', 'Sasha Sloan",2020,1tuXOJYN6CkgubpifHEm96,69
"Run The Jewels', 'Josh Homme', 'Mavis Staples",2020,1uE4PBDSPZ0cT4do1bmT7A,69
"NAV', 'Future",2020,2AEtYwT9qg2eY6G9m8wOxW,69
"Charlotte Lawrence",2020,2D0FX6WiP1GKGL3yCdXxs7,69
"Moneybagg Yo', 'Megan Thee Stallion",2020,2eukAOMjUM4pxnOdIsUia9,69
"Alaina Castillo",2020,2fAeROYFSbWdvML6rbnCar,69
"Lil Durk', 'Lil Baby', 'Polo G",2020,2h4cmbyb6S7e8igDZIITJU,69
"Gorillaz', 'Peter Hook', 'Georgia",2020,2haIfONRw1Bhi2zSp67MYU,69
"Jake Scott",2020,2HnfqILzgKt1CepTlU4oqq,69
"Levi Hummon",2020,2Jy50uaAgvyyrVOQsUv3rJ,69
"BMW KENNY",2020,2kefHjNepGePZG4WxH2Vh4,69
"Kim Petras",2020,31k41EAntOsjbRBcAASfiL,69
"MacKenzie Porter",2020,33PK3OdG3Z53gFYN7kiI3b,69
"Mauro Cangemi",2020,3AogJjKJYSIEiXx8Xfq9Z9,69
"VIZE', 'Tom Gregory",2020,3bXiWZWR3CoZbhcsqfsMNa,69
"Maddie & Tae",2020,3DA4SE262k6rdEtlHteNyq,69
"$NOT', 'Maggie Lindemann",2020,3oGbHF3Kdwf3AsRCbBjUxu,69
"Yung Gravy', 'bbno$",2020,3PdcxgzpWzAsUGgkmykIFc,69
"Shoreline Mafia', 'Q Da Fool",2020,6dRK7lr3WCpQjfSFSA0oI1,69
"Wiz Khalifa",2020,6eF9HLVa6k163wJyHjbN4V,69
"Maura Bellucci",2020,6L73Pb4dv5p9OOlY1ja32c,69
Championxiii,2020,6MTf9Q8yPuD8Vv2btCedNc,69
"Apollo Fresh",2020,6VOq2z5qEUPNFXEz1qACSl,69
"Jhené Aiko', 'Big Sean",2020,75MSZRbAbQuzfUV3Pefvut,69
"Justin Bieber', 'Lil Dicky",2020,75nKBP8jQu681pTNCtrEnn,69
Flight,2020,77N3t8CNrUQV2f2SLQzs9Q,69
"Claribel Ramón",2020,7iw3S9vmaQYrdp9fUh4gzC,69
EGOVERT,2020,7rldNiY6em6LIg8LJauLFQ,69
Berlioz,2020,7tDHMhO0bJpbkXzMyMIE0b,69
"Miles Patrick",2020,7vR65Iy5mH6cD3vWJBnzzA,69
"Y2K', 'The Kid LAROI', 'blackbear', 'Bankrol Hayden",2020,64YAQSR4jfmtHeJudcQix2,68
KINGMOSTWANTED,2020,6coH4flcRQXg8TrFVSkusr,68
"Yonatan Awate",2020,6CtgSHDxivSLqi4vjYCUs8,68
BANNERS,2020,6cufDC8WB5AZNSL3ZH2mgV,68
BRELAND,2020,6jGyDvL1Rf4XfwTb25o1HN,68
"NAV', 'Lil Uzi Vert",2020,6KhmSJf9FvdAcq1tr8LcYD,68
"Najma Wallin",2020,6RuFOroO9VO0aMGEzirLHk,68
"I Prevail', 'Joyner Lucas",2020,78fUyqhfdpL5aaD12QSGCi,68
"Night Poets",2020,7zoNjIq4DZadcFOxwKvrlC,68
"Savage Ga$p', '93FEETOFSMOKE', 'shinigami",2020,3sdYpdTTn4fdfu4cyisnt0,68
"Future', 'Meek Mill', 'Doe Boy",2020,3Uoy2lrZdhocMWO0jIdjAp,68
"JoJo', 'Tory Lanez', '30 Roc",2020,3wN7Spu4tWhefB3LooMLys,68
"Luh Kel",2020,45RdkQ34Kzn9GY1InYjIsA,68
"Andrew Witzinger",2020,47hPOcAbwkZJLRK5XFZouA,68
"Dixie Chicks",2020,4BR0bp4qHX1lcBM2HtnoIm,68
"Chase Rice",2020,4DaR8M6Yj3XfZC6ixaRA4W,68
"GRACEY', 'Ruel",2020,4ticY1NEauYaMGosBnvCLE,68
"Kygo', 'Rhys Lewis",2020,4Ufg9X9VocHbzKxXGhCOie,68
"LEGADO 7', 'Junior H",2020,52Cpyvd2dKb6XRn313nH87,68
"Clinton Kane",2020,58qX77t2VWMWcycsh9zKLc,68
"Glass Animals",2020,5Bkw0lMhwk8tF4kMgCCJLv,68
"Amity Fall",2020,5EOANVSfg3dX4zE4Askrau,68
"Blueface', 'DaBaby",2020,5eViBefGU8Fm9OAeJVZJjW,68
"Meghan Trainor', 'Nicki Minaj",2020,5HqRQwSAPAgJBQ3bhtpUTg,68
"Eminem', 'Royce Da 5'9"', 'Black Thought', 'Q-Tip', 'Denaun",2020,5mZXWEH2eh8zMZGCxT5aW0,68
"deadmau5', 'The Neptunes",2020,5rjJyv6c4qXD2SKwdQx6wT,68
"Olivia Rodrigo', 'Joshua Bassett",2020,5Yc2A0YtK6PaXT8J1MQ0Rd,68
"Carin Leon', 'Espinoza Paz",2020,01Bb7kIu9BRyWE0G5A7AmI,68
"Clyde Boudreaux",2020,0kKOC50fPTnqmrYvtJInsT,68
YUNGBLUD,2020,0mCR06PzcuMFPAFz4V4lOB,68
"NAV', 'Quavo",2020,0RT6sfjay47URb9i7ETFK4,68
"Lennon Stella",2020,0u4dw7TujMZivFm9FyaIfu,68
"King Critical",2020,0wQL4dv6dQjuiGdmJIjRCu,68
COIN,2020,0X5mtNbqxbiTYkwj0CQc2f,68
"Kehlani', 'Lucky Daye",2020,12xVuIohhHSklxvi1ItKGA,68
"John K",2020,195DDl4riXguLriXMSU0Gg,68
"Kiana Ledé', 'Ari Lennox",2020,1b0ZeVYPZCDaAk4pT42pxy,68
"The 1975",2020,1C5utO1I8FoSIn6g1R5DAZ,68
"Moneybagg Yo",2020,1lUTmmPMAsxZBR2iK9CKDF,68
"Kygo', 'Haux",2020,1SQbUQ8w21CxAhvkZvHN0u,68
"Haakon Stange",2020,1ZxqvIpfcqYDcV4nP6jxms,68
"Mickey Guyton",2020,239xopha4cJfbAfhX76FEQ,68
"NAV', 'Young Thug",2020,29eSqQBrdva2tPLYMneFzP,68
645AR,2020,2DiybJZJGXyV1UYmngo3eq,68
"Moguai', 'Cheat Codes",2020,2FGh2ref26EwA3Z5st5oHb,68
"A Day To Remember",2020,2hVKFfp7Rmr2XPK31jFCrX,68
"Stephan Moccio",2020,2m2GJpBjQNNphaCgBeoj7R,68
"Jhené Aiko', 'Future', 'Miguel",2020,2yUy5eFAFWAichjrySJWA2,68
"Lil Wayne', 'Doja Cat",2020,2z4eJOcmzeopzffNpor4vt,68
"Eminem', 'KXNG Crooked', 'Royce Da 5'9"', 'Joell Ortiz",2020,3CJbxqRQ0JNCqboWDNUUeX,68
"Jameson Rodgers', 'Luke Combs",2020,3dV1fjKOlLnaNK5MeZHXGv,68
"Christina Aguilera",2020,3gy8PSkBSyvPyWZazgQn0F,68
"Oliver Tree",2020,3IxyYgcTYye9jrZ3HQMohV,68
2KBABY,2020,3k0LQivRnB690bkznEXI1E,68
"Andy Grammer', 'Elle King",2020,1RcA6iOi510XKkKMK13zsf,67
Khruangbin,2020,1sL0oHu8NCQpImkjxkoVXj,67
"Future', 'Lil Durk",2020,1Sm3NRIXjCqYWSi8NlV8fd,67
"Rich The Kid', 'Quavo",2020,1Su3XqfcHVhDyeqXKBgGHe,67
"Lil Yachty', 'Future', 'Mike WiLL Made-It",2020,1sxGIhaxY8eF52e1TlShSP,67
"Joep Beving",2020,21UkknmSYISvDaQbaMIOgq,67
"Justin Bieber', 'Summer Walker",2020,2FBpJGt00G0h1q0RHuqaGO,67
"Fivio Foreign",2020,2n5tZGBgPZ4qeQH7UcTJgN,67
"Chelsea Cutler",2020,2NPQbiRn9f5JWlCgNLNZJn,67
G-Eazy,2020,2NSCi7JG99IZgJPAk0T74G,67
"boy pablo",2020,2rVAtdA3LWr18RAVGXZNkw,67
"Jessie Reyez', '6LACK",2020,2shEeQzAAL3nnOXfB5pJXx,67
"Pop Smoke",2020,2TRu7dMps7cVKOyazkj9Fb,67
"Ne-Yo', 'Jeremih",2020,3862MQcbNmghGJDfk8cOJi,67
"Young T & Bugsey', 'DaBaby",2020,3AMxuq6id3YGB57eWeheZQ,67
"Ant Saunders', 'Audrey Mika",2020,3oVGjguICRU4UVS1ZPwH2D,67
"Alina Baraz', 'Khalid",2020,3U62bHMhP7bKAFYMkn3fNx,67
"Kehlani', 'James Blake",2020,4bzd4evyqXabRtesx4emPn,67
"Young T & Bugsey', 'Rauw Alejandro",2020,4ltz90zE6hPqE12EGHDMDu,67
"Kodak Black', 'Mike Smiff', 'WizDaWizard",2020,4xvzXs6duNPDb4sORvmd8q,67
"Patrizio Pisani",2020,4Y6WTrmqcv8JkwgF3USWnB,67
"ILLENIUM', 'Excision', 'I Prevail",2020,5dAtKXyrQoQW054LZqJ5dP,67
"Lil Uzi Vert', 'Lil Durk",2020,5erLs80hB2TbFWgSAbVQpe,67
Disclosure,2020,5gSahAVKNiCeM0JuSvn00H,67
Elina,2020,5GzgEC6pWf1USZsCtkG8yC,67
"Joyner Lucas', 'Chris Brown",2020,5IfG02WEQQxkta6mAamFsZ,67
"Westside Gunn', 'Joey Bada$$', 'Tyler, The Creator', 'Billie Essco",2020,5MvCurNMpM3WCCSs40cd37,67
"Loud Luxury', 'CID",2020,5Mvqn0Gxj5LUb4um0r4Web,67
Vickeblanka,2020,5RXmLhscstsdvWPN0XtUa0,67
"Lil Uzi Vert', 'Young Nudy",2020,5tBdxqz8gauIO8Hh8qwo0H,67
"Lennon Stella', 'JP Saxe",2020,5xROgo35i9a9IbQgN56Clz,67
"Jacob Collier', 'Mahalia', 'Ty Dolla $ign",2020,68j5DYmCikBzcp60Sv6xWO,67
"Stunna 4 Vegas', 'DaBaby', 'Lil Baby",2020,6eluAsb2ONjZ6tXFp062LZ,67
"Meek Mill', 'Justin Timberlake",2020,6fvqvUQr12qghH4N8gpAch,67
Rainych,2020,6HibhGOvkFN74gWRTr6w2i,67
"Kiana Ledé', '6LACK",2020,6t5MVzUCfeK1ASDMkKadxW,67
"Pamela Goldings",2020,6wqnYzf6QuiJo2BMkn3cXT,67
"Foster The People",2020,7egu63DOhNpivWOpGtzqGS,67
"Bruno Major",2020,7EncNzyGs8uJiQittB38ef,67
"Kelly Rowland",2020,7GGlr1GkWjre2lo69N0rVk,67
"Pop Smoke', 'PnB Rock",2020,7knEYd7b0UcbjgChHX7QBq,67
"Elise Ryen",2020,7map9ciIR1obUQ4dOKo9IY,67
"MOD SUN', 'Machine Gun Kelly', 'Goody Grace",2020,00okrW9OfjmG0PZJSY3fJd,67
"Lil Baby",2020,05k3Qr01HMplh2nCCg7KYk,67
"Loud Luxury",2020,08zt4rqVjqahvXaWAuEBbP,67
"Zachary Patel",2020,0E97LEEOz5rk6wAJr6rNI3,67
Rozei,2020,0jfIQheXtPPOX0PSn2xxdH,67
"Jeremy Zucker",2020,0LmVXhtRyUX96EAs2Idoa1,67
"5 Seconds of Summer",2020,0neaGfF0KBgZEXbNeYgGr9,67
"Lil Baby', '42 Dugg",2020,0ofKF8HdQu845qKzRRCjtt,67
"Elevation Worship', 'Brandon Lake",2020,0pNizrRmvu5S16fH6ccm0v,67
"Lil Tjay', 'Sheff G', 'Sleepy Hallow",2020,0w1x05XBSRIuVmKd3D0IPd,67
"Epic Soundscapes",2020,0ZHTPz5fqG9mAqqdMPCaQ6,67
"Wiz Khalifa', 'Ty Dolla $ign', 'Lil Yachty', 'Sueco the Child",2020,15eWNa3kpCPKILbSvvzSWl,67
"Freddie Gibbs', 'The Alchemist', 'Rick Ross",2020,15NQ3x1f2GUhqs8oBXhTqp,67
"El Fantasma",2020,1CSAJGvCFUh7jC1bj1oUbT,67
"Turbo', 'Gunna', 'Young Thug",2020,1EOcezY4qMN1ScTRJdTrC0,67
Russ,2020,1LErJ8H8vJK9uJi66zlvbw,67
"Donato Manna",2020,1LLLm2nPAEw0F8nREc7mbe,67
"Luh Kel', 'Lil Tjay",2020,1Ml32gIRsMAQuUTEt8hwpZ,67
"Alina Baraz",2020,1NjQZi2ajwmJsfnimLr41I,67
"Myke Towers', 'Yandel",2020,1OW47kPsWJfvhcQ7V7XwhC,67
"Lil Peep",2020,03XjE0nqkkQvktjlRXmsV6,66
Future,2020,05TpY5Fov3Hgfp8V1KILZ8,66
"Joyner Lucas",2020,0BSjMgK9Z1d30F5mUc3nET,66
"SHY Martin', 'Boy In Space",2020,0f8xPdFJ6SdlHJwkxpdw2Q,66
"Brandi Carlile",2020,0HL3y3bsKSARBSP0qaImwb,66
"Meek Mill', 'Roddy Ricch",2020,0j2CNrgtalXRGIvHMO2vzh,66
"Kevin Gates",2020,0KuY5AT5pVnoVce9Wk9gJF,66
"Gregory Oberle",2020,0SjsIzJkZfDU7wlcdklEFR,66
"Kiana Ledé",2020,0xJWNEUYTU5tle6ezjf0gE,66
"BRELAND', 'Sam Hunt",2020,1akB0Fn6w8U0j2hrDcj1kZ,66
"Tee Grizzley', 'Payroll Giovanni",2020,1BqFVpfIxPQ4baEGe7hxgr,66
"Rod Wave', 'ATR Son Son",2020,1ENdcyhqdylaLsPVgB83qq,66
"Quando Rondo', '2 Chainz', 'A Boogie Wit da Hoodie",2020,1GqluCmHkW69FPpe8OlnB5,66
"Lil Peep', 'Cold Hart",2020,1IX9zu7Ciqf1k48IyPLruN,66
"Junior H', 'Natanael Cano",2020,1l2kKqdmaXDouETVdMy2j4,66
"Adam Doleac",2020,1m8Vr5xZ80ALZS42c5YJsD,66
"Arlo Parks",2020,1NGPZKzplieiPc5g6lAJ49,66
"Kyran Martin",2020,3wmraTkkrCmY1TFEPIzpFy,66
"Russ', 'Rick Ross",2020,40FUPlp2KJvdHY5ABnK100,66
"Run The Jewels', 'Greg Nice', 'DJ Premier",2020,4duqfee47U0bYpEGkIBp47,66
"Peter Ehrlichmann",2020,4E0b1oXvrPoxHc9Mh3bYzZ,66
"Rezz', 'Grabbitz",2020,4hR3hQKELrARHNZJ51D14s,66
"dvsn', 'Ty Dolla $ign', 'Buju Banton",2020,4ylOLt7XCUxq4UTsh08uF4,66
"Tristian Fitzmaurice",2020,4z34BTsWVB44l98BrafyHp,66
"Olivier Mournier",2020,54UQ3Jzm53YkAHpj3BGOQa,66
"Falling In Reverse",2020,5GIWP2q6p92lFA10KUuL0z,66
"Lady A",2020,5WlA4gg4yyjPQgZ1cu4XYr,66
"Louis The Child', 'Foster The People",2020,5wrmiwRiM8v52XuVElTm0k,66
"Joni Bernier",2020,1qfYCqVpMcuYLhyThCR7k6,66
"Black Eyed Peas', 'El Alfa",2020,1s5WVRVWsjCkjNm5a865nx,66
"Rina Sawayama",2020,1TWNKyNQOBfNUkWWs7FooF,66
"Rick and Morty', 'Kotomi', 'Ryan Elder",2020,1VbiENVGHwF5Y70Ywotwe1,66
"Childish Gambino', 'Ariana Grande",2020,2Aq78kKI9yuloJQkcbhQbU,66
"Selena Gomez', '6LACK",2020,2C0hTkdEoikhKzDCJl32QZ,66
"for KING & COUNTRY', 'Tori Kelly', 'Kirk Franklin",2020,2Cj5LxM6O2HWQIr9p9h3TH,66
"Ludovico Sagese",2020,2LktcIchl4v0rPXWvwBNlc,66
"X Ambassadors', 'K.Flay', 'grandson",2020,2loEXJRB5ExGcUHYX365R5,66
"Los Elegantes de Jerez",2020,2OtZFVcdzCMOx62dbrxf0e,66
"Chelsea Collins",2020,2oxVsplqsSKG9X9Rqw8ZSb,66
"G Herbo', 'Lil Uzi Vert",2020,2sXQgBaLmGpiIx6SyUhkPQ,66
"Trevor Daniel', 'Summer Walker",2020,3doHXO2n8mAW8XkIFeapTZ,66
"Thomasine Robinson",2020,3nZ31x1cLcCRnIRpiOIkPU,66
"["Charmaine D'Avis"]",2020,64zhFuKM4TwZ0dcKogeKAN,66
"Luke Faulkner",2020,6dfdNTuLOK8eFusN8HaQg8,66
"Megan Thee Stallion', 'Kehlani",2020,6DxQb1QXBymgaMBZJujxV2,66
"Dustin Lynch', 'Lauren Alaina",2020,6NebrV4ZigAoXIRbe11hxh,66
"Lil Tjay', 'J.I the Prince of N.Y",2020,6P044Uja1fjxwqXOTT2QO4,66
"Smokepurpp', 'Lil Pump",2020,6Qc9j5wJeyUmC3cRJ3ZEWF,66
MAX,2020,6QMgSasUZYyVzaAvc7BYLZ,66
"Blake Rose",2020,6sHxpnCerm9M6A5zaFFNfs,66
"Gorillaz', 'Octavian",2020,6szrrh2IL7cgu4q6D5ryW0,66
"Kota the Friend', "Hello O'shay", 'Alex Banin",2020,6tqIes4TjudsjfIpK4P2Jh,66
"Usher', 'Lil Jon', 'Ludacris",2020,6u7nfDFpwoDhtnXv9eRI5C,66
"Pop Smoke', 'A Boogie Wit da Hoodie",2020,7AdTyfK7fnvUYbUCGpWqUf,66
dvsn,2020,7AOIpGjtubeC0uSiMEhOyR,66
"Gabby Barrett', 'Charlie Puth",2020,7ySPksJKRpoLlIaE31Yijc,66
