artists,song_id,year,avg_popularity
Mipso,0YeQtvlM0NBGneArOPR1Xw,2013,57.0000
"Major Lazer', 'Amber Coffman",0yhGTljYYHyP7phuxoKWiJ,2013,57.0000
"Vampire Weekend",104pmtTQOlmW8Zt2BipGKH,2013,57.0000
"Kid Ink",20j9HwjFfdgYc5JBovDxLR,2013,57.0000
"Lil Wayne', 'Detail",2DLsQuwxEdXt2yp54vw355,2013,57.0000
"Billy Currington",2EvddT8rcO99bKH0rDHAYG,2013,57.0000
Lorde,2HLnzsXJ3mD9UWAa3RY89n,2013,57.0000
"Mac Miller', 'ScHoolboy Q",2IvRTipyjerdv79tW9NVRx,2013,57.0000
"No Resolve",2L6fYOGi2YAwTI0pmGorc7,2013,57.0000
"Steven Halpern', 'Jorge Alfano",2MABF1tqhRc2OpEkcDN64m,2013,57.0000
"Colmillo Norteño",2nexa1Z3YLC3sLCvwwGMXH,2013,57.0000
"Jasmine Thompson",2PeQP3wjJ0ogwbUr1X6tU1,2013,57.0000
Foxygen,2SOT09giYc28fUo9ppjCpw,2013,57.0000
"Tyler, The Creator",2wK7y55bzry7tUDmDqYaz7,2013,57.0000
"Hiatus Kaiyote', 'Q-Tip",12v5GBM74fB8WsHJPQRTIe,2013,57.0000
"Jeff Williams', 'Casey Lee Williams', 'Sandy Casey",13qjycCLStZb9sJje6v0MC,2013,57.0000
Lorde,15LzvCtoJWwsrTWJMWUTOv,2013,57.0000
"Kristin Chenoweth', 'Idina Menzel",184HGdGIscUiPbDuqbvHuN,2013,57.0000
"Vishal Dadlani', 'Shalmali Kholgade",18e3XXYCv4Tx8uUl1mP3CN,2013,57.0000
"Ciaran Lavery",1d39v4V4DmrrLiFX4DKHBv,2013,57.0000
"Michael Bublé",1JVf7tzhspVTRrRHxiJhD5,2013,57.0000
Tristam,1N47iqGBmfyVtTUozP9nYz,2013,57.0000
"Childish Gambino', 'Jhené Aiko",1o18SV1lvB4oO6fLquctDS,2013,57.0000
"Queens of the Stone Age",1Pc3gTtQG4Cq1x81NcXtCN,2013,57.0000
"Earl Sweatshirt', 'Tyler, The Creator",1rW2nkUbmKD2MC22YrU8cX,2013,57.0000
"Pegboard Nerds",118vbJqycPASVgrYnCzb9F,2012,57.0000
"Maroon 5",12tUCBq7V9qCF8qGOLpcnu,2012,57.0000
Maná,1idGOi06xP8RGvdiQdFZHP,2012,57.0000
"Ca$h Out",1POAx4NMLOBPVKZUSsBh92,2012,57.0000
"Green Day",1qIgyDoc2rwtq8w49jeWL8,2012,57.0000
"Frank Ocean', 'John Mayer",1VMdwVq0yaTc4DeqSCi7DO,2012,57.0000
"My Chemical Romance",6VtcgrVYo2xfygcWAfRpd1,2012,57.0000
"Austin Wintory",6zcP5A5Xv6bvCUpwXrswKa,2012,57.0000
"New Boyz",73ntBJ9o49skR3S6WaZFk1,2012,57.0000
"Ellie Goulding",7C7yqFTM0ncyJ04GIKrxdV,2012,57.0000
"Grupo Pegasso",7hUeM605R3peXzGU9FBgix,2012,57.0000
"Mumford & Sons",7rME25EmgXGVPQqKtU4CIK,2012,57.0000
"G-Eazy', 'Dominique Le Jeune",7xmCwWVmWBawnIzRUdg3Nr,2012,57.0000
"Death Grips",7y8X0Z04gJCKtfrnSAMywJ,2012,57.0000
"Jesus Culture', 'Kim Walker-Smith",5Xjcst6Rle74VteHx0zczO,2012,57.0000
"Chris Cagle",5XsFHtfZJ8yHRWvKK4uQWO,2012,57.0000
MKTO,5XY2LEP0uEeUuDMVNdNTI8,2012,57.0000
"The Lumineers",66nJBHV6WtQI3IiU6n8fY5,2012,57.0000
"Brad Knauber",68qjS7DsWSTfxuaKLcPc3j,2012,57.0000
"Nicki Minaj', 'Lil Wayne",6bzwoiUt0s1KDOedyy4OtQ,2012,57.0000
"Cher Lloyd', 'Becky G",6D0QtayzCNVKoIZ8IX2npw,2012,57.0000
"Tercer Cielo', 'Annette Moreno",6NU7EbNi0lwgqaApqBTCZt,2012,57.0000
"Don Omar",43CL49bukqUMNxontuQtR2,2012,57.0000
"El Michels Affair",4bJ7tMJqfYmkKgCYzaaG4B,2012,57.0000
"La Arrolladora Banda El Limón De Rene Camacho",4CV3GcAHLsYhWCQAoooQZW,2012,57.0000
"Ben Howard",4dr5sJ1p6mdNpK3fIUz8vR,2012,57.0000
"Blank Banshee",4Jgdb4akerysh6y9SJVSF0,2012,57.0000
"Suicide Silence",4Ku3OOZWR4tpKNCVFXILY8,2012,57.0000
"Ed Helms', 'The Lorax Singers",4l1R5g85v3bUA1bSSbzg6w,2012,57.0000
"Usher', 'Rick Ross",4MevEW6tsWrpmzPKaqK0Uw,2012,57.0000
"Sergei Rachmaninoff', 'Valentina Lisitsa', 'London Symphony Orchestra', 'Michael Francis",4rrrn8OLrttq7r9RgNXalU,2012,57.0000
alt-J,4tmwiN9YU7xMjh2hoqcVuI,2012,57.0000
"Hoodie Allen', 'Jhameel",4V8uu21mnpyg7BElNNJdPs,2012,57.0000
"Pierce The Veil",54MXF9I8s3DuiQo3g0gZ5k,2012,57.0000
"Jake Bugg",59xYAblNy1Xr4U1IsJ3gZb,2012,57.0000
"Dirty Heads",5css8d6tc4sYLpjBNRVCO0,2012,57.0000
Miguel,5ctk3VJoHoURSiwkCJn2bf,2012,57.0000
"Kolton Moore & the Clever Few",5gCBDJVkU7XHkh4b9i43hn,2012,57.0000
SafetySuit,5himtcBG5IetEOAYuB1Lu1,2012,57.0000
"Jennifer Lopez",5jOvmh1DYmaiBPETL6HCRY,2012,57.0000
"Carrie Underwood",5mFYtqhN4T2D9IPSaZnVDw,2012,57.0000
"Mi Banda El Mexicano",5qbarsJ7RMB6dvwAtVBc3s,2012,57.0000
"Elle King",5sgNtgSoWoglhcKPOiIY6j,2012,57.0000
"Big Daddy Weave",7zuwaenG5AF0vG7o7kMduX,2012,57.0000
"Set It Off",2FxfCsAdtZDqoqjWqiib5X,2012,57.0000
"Odd Future', 'Frank Ocean",2gEmgpnxseKEVRTwkSGopN,2012,57.0000
T.I.,2gPl93XdGnfKUykwxVHUYt,2012,57.0000
Muse,2IFqUmfW8oQoKn6ToxKsMs,2012,57.0000
"3BallMTY', 'América Sierra', 'El Bebeto",2O8bEkBwYY1sFlXFAyXXcM,2012,57.0000
"Green Day",2Q22sa3Y4lKXHHBBAxEhYY,2012,57.0000
"Matthew West",2XEdrmqNM9ZQQ24ViuceB0,2012,57.0000
"Slightly Stoopid', 'Angela",30j6VZSDihogO2dTvSmwUd,2012,57.0000
"Bruno Mars",30raivfq7rSt5nKltiHfzG,2012,57.0000
"Pierce The Veil",3EKh7JNsBrGoh2xqPotBKT,2012,57.0000
"Marcy Playground",3hAaCXvutknQugsPFogh8H,2012,57.0000
"Of Monsters and Men",3o1cohFfwd57rAvrbyVE5e,2012,57.0000
"Nils Frahm",3OjWbbavamAsikThpDy2oP,2012,57.0000
"B.o.B', 'Taylor Swift",3r9bgSJlJz2zlevcBRYXko,2012,57.0000
"Rob Bailey & The Hustle Standard",3SeZzF0iKVwsqfpZcQeA4r,2012,57.0000
"John Mayer",03XjpGGdsIPouALXem2Cku,2012,57.0000
"La Quinta Estacion",0c8f8b76ThPP2MInXEZyTY,2012,57.0000
"Kendrick Lamar",0d0jsoba88SpOoFxCxA2rZ,2012,57.0000
"We Came As Romans",0dqMyZcICEGWY0oII6riJT,2012,57.0000
Reik,0ITiP8ZhU0kDc4O6KWV8Hv,2012,57.0000
"Father John Misty",0wzruvvN7f5wu39aFcjTMw,2012,57.0000
Proleter,04KsMCb9PZE2S0AtUU8Jhb,2011,57.0000
"Vicente Garcia', 'Cultura Profética",05SZ279Bnz9Zst21BMoZWg,2011,57.0000
"Andrew Rannells', 'Josh Gad', "Rory O'Malley", 'Kevin Duda', 'Clark Johnsen', 'Justin Bohon', 'Brian Sears', 'Scott Barnhardt', 'Benjamin Schrader', 'Lewis Cleale', 'Jason Michael Snow",08hlFtp8y9S6YZmjBNvQ1I,2011,57.0000
"Foo Fighters",0bHD1nLe7Nhw55ZGJ92332,2011,57.0000
"Zack Hemsey",0eOyvQ2SeejSS0zJmLS4Wq,2011,57.0000
"Demi Lovato",0fMhhdMdbC94rHHK63jwWu,2011,57.0000
"The Crystals",0fonScmHUzC0MglSLn9saA,2011,57.0000
"Panic! At The Disco",0k8tcDGLSqUQAeuoOaUJj2,2011,57.0000
"Childish Gambino",0mCVNGC4Vvb6gDDQrDpaRh,2011,57.0000
Lloyd,0npGoOENjn7vVvIMmvWekQ,2011,57.0000
"Wiz Khalifa",0prF3F4FoKvxBObaeXLVHv,2011,57.0000
"Trouble Maker",0RP3Qjp1QhIjhtG7gYoBqn,2011,57.0000
"Nature Sounds Nature Music",0uvaj8ZRr0TBOYQOpyo6k3,2011,57.0000
"Dom Kennedy",4y4gIF4tD785sjnCFAtqRu,2011,57.0000
"Black Stone Cherry",58VTMFtsoe0E0vSX1pV03h,2011,57.0000
"Kirk Franklin",5Gfp6euoNJPw5AvSpGZSRZ,2011,57.0000
"Glee Cast",5iYUt3rsgrGFU0nugdhYwj,2011,57.0000
"Mayday Parade",5qFmtU2b7EvbhFG8NZOffH,2011,57.0000
"Youth Lagoon",5UVBumEwdUnzvqxrXOYLFA,2011,57.0000
"Panic! At The Disco",5VL7pScLlKe4MbB8EAivgA,2011,57.0000
"J. Cole",5vSqkO8k4lrXPj2xlYL4br,2011,57.0000
"Flo Rida', 'Sia",5Z7ygHQo02SUrFmcgpwsKW,2011,57.0000
Coldplay,5zyfzNnBzN7f7PVkJFnW2g,2011,57.0000
"Jawga Boyz",63oXfvnKh3wm09ONxi5lt7,2011,57.0000
"Red Hot Chili Peppers",6DfWymHzCYOH2ABUuHFaMe,2011,57.0000
"Avenged Sevenfold",6haHIyPMUnVCZn6pHpyzM8,2011,57.0000
Tycho,6koWevx9MqN6efQ6qreIbm,2011,57.0000
"AJ Rafael', 'Jesse Barrera",6NV8bM1StHDcWMoTVWix1J,2011,57.0000
"Tonight Alive', 'Dave Petrovic",6oyJip5XQHRqcsy6hOTqw3,2011,57.0000
"Marcos Witt",6QfSpgzQf2GbE3BMJBasgg,2011,57.0000
"SUPER JUNIOR",6QTBYKLlV2PQniwAWrBV2z,2011,57.0000
"Eraldo Bernocchi', 'Harold Budd', 'Robin Guthrie",6RtdBwIiYavQENjkE6JCba,2011,57.0000
"The Strokes",6SdAztAqklk1zAmUHhU4N7,2011,57.0000
C418,1gNcPHAiVIQZmqJFJdt3ti,2011,57.0000
"Anthony Hamilton",1JkhKUXAoNivi87ipmV3rp,2011,57.0000
"The Judds",1KNNTdw7SzJ90p6RXq4kGE,2011,57.0000
"Tedeschi Trucks Band",1ncSAZD0bzvU3cu0uPLbWd,2011,57.0000
"Drake', 'Rick Ross",1QBwk6GTCxVdC2hoSw9tlM,2011,57.0000
"Christina Perri",1QUpqu8865jfasDr8M3IKN,2011,57.0000
"JAY-Z', 'Kanye West",1smcSwXObpmxcjCulmjMgy,2011,57.0000
"A Day To Remember",6UZ8PjuMPQI6i7NOImb2mA,2011,57.0000
Powerwolf,6VK99hKZtgpEeZRwJJDqXD,2011,57.0000
"Mika Singh', 'Shefali Alvares",6WediUhXDfm8FR3wlM0r3G,2011,57.0000
"Mélanie Laurent",6YS1MXqso0zlmcL4OV1kXk,2011,57.0000
"Hollywood Undead",76u3GyVNpci1akni11Cfw9,2011,57.0000
"Ashes Remain",7ckZ58Uo6I6nTrMs1SeimI,2011,57.0000
"Adam Hicks', 'Bridgit Mendler', 'Naomi Scott', 'Hayley Kiyoko",7eAWmk6IDva2iA0q2Wx9Lv,2011,57.0000
"Lil Wayne', 'Rick Ross",7HaggpJGAfEgH8wyMLOIPl,2011,57.0000
"Ed Sheeran",7iBSkXB0pTvZasOLf0Qxk9,2011,57.0000
"Billy Currington",7iDDWqSjOa4PNvHQgUFI73,2011,57.0000
"Jake Owen",7oizkVPKiJYU5CyTjrcVp0,2011,57.0000
"Drake', 'Birdman",7udsBKuqnJ5csWTAkR0vEI,2011,57.0000
"Banda MS de Sergio Lizárraga",7y8euUGZzG1E58Nt6bOKNb,2011,57.0000
"Marcos Brunet', 'Toma Tu Lugar', 'Lucas Conslie",499FGrXrU5vMuuh9EG0vEU,2011,57.0000
C418,4Ar3oSp4bAw5gz22F70GM7,2011,57.0000
"Amy Winehouse",4d0dY3ZeMdoYrD5YmdFvWZ,2011,57.0000
"Snoop Dogg', 'Wiz Khalifa",4FfWWltvPJfxsrg1Unk29R,2011,57.0000
"Benny Benassi', 'Gary Go",4jKeYH0Gwq2PE3YYSClzM9,2011,57.0000
"Brian Tuey', 'James McCawley', 'Kevin Sherwood', 'Treyarch Sound",4l9DbarqhaJCDC5ouQY3Zv,2011,57.0000
"Jason Isbell and the 400 Unit",4mBYupeEa1e5Ep2HU7xToZ,2011,57.0000
Queen,4vEXJ6NvEwS8ptynkNswaa,2011,57.0000
"James Blake",33BnSMHgX0AsbKSIbkuMwh,2011,57.0000
"WWE', 'Motörhead",35bgx24EQeW7IiA4nFXivH,2011,57.0000
"Blue Stahli",3B0hzwc1e8AYOytj9hZS2I,2011,57.0000
"Miranda Lambert",3fDsErbmOD3TuaSDuxSXav,2011,57.0000
"Juan Magán', 'Pitbull', 'El Cata",3FeMpPPhGRKieT8zmlJDQz,2011,57.0000
"Mandy Moore",3HoMLZMs2Fn9HuYOIzhGqt,2011,57.0000
"Glee Cast",3iAvTn62s7rvE6hm6fFodt,2011,57.0000
"Mr. Eric & Mr. Michael",3IEznIuCYNDRUaIWuALmDT,2011,57.0000
"Zack Hemsey",3JnQth6rdt2s9PXtHQMW1E,2011,57.0000
"Iyaz', 'Travie McCoy",3Ju48PMNQkAGxjJCbWcfeM,2011,57.0000
Phantogram,3p0rvHL2zfHAlXAgnHC4GI,2011,57.0000
"Thomas Bergersen', 'Two Steps from Hell",3pTNVDJpzaLxiZnbC18SMX,2011,57.0000
"Sara Ramirez",3rDfh2uI7DaBUAaBgaUkqH,2011,57.0000
"Black Stone Cherry",3UWYmWg9j8KVV08ANBqcLB,2011,57.0000
"SBTRKT', 'Sampha",3vlVbJmvSm3x5Hqmnzh8HI,2011,57.0000
"The Downtown Fiction",3WLLJzllBEgPiSA0qd3BN3,2011,57.0000
"The Civil Wars",3wsZYuHJrk3lssa7V7jvye,2011,57.0000
"Eric Church",3wxgj5N8ZKoZWHDw6FJUf2,2011,57.0000
"Breaking Benjamin",3xXKwkmkrpZmGpIof83xbE,2011,57.0000
"Korn', 'Skrillex",25EgA1A1OZBRw25Mjyw08g,2011,57.0000
"Black Veil Brides",29Od8h2a4HZyD0PZ8SkBo6,2011,57.0000
"Amy Winehouse",2G4rsUWjuBb6vPrUm01etb,2011,57.0000
"Leo Dan",2KIUDhvmBGVNJW76YtjJ6C,2011,57.0000
"Alexis y Fido",2PyuytS9WHUXcqzR1lJYV0,2011,57.0000
"Amy Winehouse', 'Nas",2r45rookK2awLkiOHOef1o,2011,57.0000
"Franz Liszt', 'Lang Lang",2u9VGZmVz7Rm01SfDgzcfA,2011,57.0000
"Jason Derulo",2X42KFgnOSaxOHMG0nDOdj,2011,57.0000
"A Day To Remember",29tIH81yDrPA9N7QdcOPJV,2010,57.0000
"Tyrone Wells",2dU1nKAltV9lWPfuHdHwnI,2010,57.0000
Ne-Yo,2Q99zPXVqCPN5RaZawvJWZ,2010,57.0000
"Ariel Pink",2qKTOaX1ZeMWn3aKhpxkz5,2010,57.0000
Eminem,2V7NoXGv2VDnLeTM7w8SFd,2010,57.0000
"Never Shout Never",2waLDWGLc4Q14ZVyDNrxLM,2010,57.0000
"Blake Shelton",6VKjdUk3JEbeBXv1IusK5M,2010,57.0000
"Shakira', 'Dizzee Rascal",6YMPu36VGIknb8Ey1ohW3j,2010,57.0000
"Los Angeles De Charly",6z4LGme7tL991yvpk1gURW,2010,57.0000
"Kid Cudi",7aAEJfIzJUUSRXQNz2JzfO,2010,57.0000
"My Chemical Romance",7cQjIIjLOhbRVCXyIepF2U,2010,57.0000
Selena,7ii1YH0rOmpoRfH9HyY8To,2010,57.0000
"Josh Abbott Band",7k0ahlHosIWblaaIsEqJ8M,2010,57.0000
"Avenged Sevenfold",7pS3O75hJnthHr64tlpqPn,2010,57.0000
"Rihanna', 'Drake",5xZtUAVUVfjBtVtMOgMkyy,2010,57.0000
Intocable,61rwxvovAljmd50YO50usB,2010,57.0000
"The Black Keys",6dU5RxthbuaN31bRbEDlNw,2010,57.0000
"Alan Jackson",6ej1QJ8eIYmhsyTlvgDajy,2010,57.0000
Usher,6IUiqtI8tE49sqGbmtrNd8,2010,57.0000
"Leehom Wang",6KAw9NEvkVlIhg5T0G97M8,2010,57.0000
"Los Llayras",6MSp1jexGF9TlEpzWM7Zuf,2010,57.0000
"David Guetta', 'Akon",6pL7puHxh1psrLzrAlobxQ,2010,57.0000
"Christopher Wilde",03teNQu8rWlFnNzF1ULXIq,2010,57.0000
"Mac Miller",0DCu6lwtdiVjMixpQJcGG3,2010,57.0000
"Trey Songz",0H6fDB7YaMZe1rXCmATx9l,2010,57.0000
"Prince Royce",0NAT5pDG4XcYe9sUD3fR7k,2010,57.0000
Rojo,0NsQdYNc4uXaQ969xqHbgr,2010,57.0000
"Miley Cyrus",0Ohi2pjBS1yak2BSgJRaIs,2010,57.0000
"Daddy Yankee",0RIKUQ7y8q3XDrErHivJdu,2010,57.0000
"John Fogerty",0tkfgenYMiMQPIma894lgc,2010,57.0000
"Ivy Queen",4zK05ecddIq3vfd08Aqi8y,2010,57.0000
Hinder,51HpNM8RKewP5PAuBLqXwy,2010,57.0000
"Mohit Chauhan",52itZ0w0CydihB2JCZEIft,2010,57.0000
"Drake', 'Nicki Minaj",55YHftnlehUQQJoTSLKCxj,2010,57.0000
"Angel Y Khriz",57WauWILXLXRzBXNaxf9FM,2010,57.0000
"The Green",5iQCD42G5pGwBc6crVaHnq,2010,57.0000
"Los Fantasmas del Caribe",5Lhea4g9nPsbmwo2HIBpni,2010,57.0000
"Mac Miller",5p2wzL0TEegwXc2v3vFbnb,2010,57.0000
"MC Eiht",5UQOmTylBEdsIfSn37v3DO,2010,57.0000
"Alan Jackson",16OFkCrdYH524sqvTPt6CT,2010,57.0000
"Margarita la diosa de la cumbia",1Ed4AvDGnUGtU0dYrnwLPg,2010,57.0000
"Los Originales De San Juan",1kKLjAhCZXIJBaVBbtEkkT,2010,57.0000
Rihanna,1NpDnkQO0yWxTtntrC0UNz,2010,57.0000
"Trampled by Turtles",1QesQ27kCWYTYuXJi8SApS,2010,57.0000
"Tight Fit",1so85Or3C7J0sBnBOucVBA,2010,57.0000
"Rascal Flatts",1T1C9VVQ1lb60WxWZx7KoG,2010,57.0000
"Linkin Park",1V4Bq9kYHMk9yILUp5z3o3,2010,57.0000
"Cultura Profética",2ZrvHqGJGi75mWqq0cEwo3,2010,57.0000
"Broken Bells",32fmQsWSAaDas2MJRyMSGG,2010,57.0000
"Josh Abbott Band', 'Kacey Musgraves",35DciiuaU8Lut9EkrlP4wR,2010,57.0000
"Drake', 'T.I.', 'Swizz Beatz",3fpTMuD1u3gJlVI4FadVHs,2010,57.0000
"El Tigrillo Palma",3GvQHg0XiEMuJxrCBMTzCc,2010,57.0000
"My Chemical Romance",3iitOoZUtWEgwZOEYFITFo,2010,57.0000
"Macklemore & Ryan Lewis",3JIqogHHQIQW1uJ5Yivb88,2010,57.0000
"Vicente Fernández",3L1JzwKjjUr76VOdM9zwHk,2010,57.0000
"Miranda Cosgrove",3pt4BDnaMo2vznoVSv7b2y,2010,57.0000
"Ciara', 'Ludacris",3RJclnBV8g9mvHPtSzPf7c,2010,57.0000
Gorillaz,3THFKx88trZuOFlssVLJ5G,2010,57.0000
Selena,4Dv7hWzxfG1KEyPHcGnRfe,2010,57.0000
Farruko,4fP0RqHjhQAnA9PQMchA0S,2010,57.0000
"Lilly Goodman",4iAlKc4wczhrv7J1BVc7Pr,2010,57.0000
"Lilly Goodman",4Po4C0odXzBWN3z5F9qiBa,2010,57.0000
"Sleepy Hallow",2K7b2hTAXej5y014uvwUA6,2020,56.0000
"Sleepy Hallow', 'Jay Critch",3wKG74MPOC0j1gpUhlCb3O,2020,56.0000
"Los Angeles Azules', 'Pepe Aguilar",3tHYpuF2eIc4pDrzIdNN3Y,2018,56.0000
AJR,0Bxk3MUYZnmzflsoDNwSvW,2018,56.0000
"Hunter Hayes",1meHLsRElw6jUDztG9SuOm,2018,56.0000
"Thomas Rhett', 'Maren Morris",17hd4ptJCbsEeLj0auPcwy,2017,56.0000
"Speed Gang",17UFrJcAWFlb4Jf2H825GR,2017,56.0000
520Hz,1e6Wbu8j4BIYPIYrqY12Re,2017,56.0000
"Yo Gotti",1psC5iHzQxaTMZ5dWGfM6I,2017,56.0000
AJR,1xpv74iYg4ZSKHX1WcnTQF,2017,56.0000
"Chris Stapleton",2ZAqfeq7PMp7XA2IKhuJJ2,2017,56.0000
"Jason Isbell and the 400 Unit",36e7JUxXMV4mO4ZJWjBuSa,2017,56.0000
Midland,3AtVFkmdR1eS5TEHLJZxFm,2017,56.0000
"Maxo Kream', 'Lil Uzi Vert",3HPygYwlZeehBTDZXMhsrR,2017,56.0000
"PnB Rock",3nxgKa7boB4WjD0X01MXtJ,2017,56.0000
"Eli Young Band",3oRN2kgSMJOi9hOrXMdE96,2017,56.0000
Smallpools,3reay7NBijCy7n8xVLpDL8,2017,56.0000
"Jelly Roll', 'Struggle Jennings",3scAjDdskrwS9KoTQrvvs9,2017,56.0000
Seether,3XHnaUAFX8PfNMW1hHC75N,2017,56.0000
"Lil Uzi Vert",57nQyFocXZrKvWg5ZPYSoG,2017,56.0000
"Trippie Redd",5eHYF98ATwMIAFYvZJi1Bt,2017,56.0000
"Austin Burke",5H4YGepZNnPhnOHA9vZSEP,2017,56.0000
Jidenna,5KWV7S3osWbeOMPHCeWVyK,2017,56.0000
"Kodak Black",5KYy4AxlClkQPWaF1Iat3g,2017,56.0000
"Tauren Wells",5R6kMqnnpfA3ebbvAgbxBv,2017,56.0000
M.A.G.S.,5T545E02gCrnhkPoHXJPxK,2017,56.0000
"2 Chainz', 'Drake",5tkDCf3xKRZjT5RbCb3sZB,2017,56.0000
"Young Nudy', '21 Savage",68MTDH8Kk4jBEV1ah0n89s,2017,56.0000
"Anthony Russo",6ae29ZzSPYq61ARnOn3CGh,2017,56.0000
"Sir Rosevelt",6QkObBYNxVVUYt4FSpnTqY,2017,56.0000
Wilderado,6XOtuSLtsnZKhvcW9DBaUL,2017,56.0000
"Baaba Maal', 'Mumford & Sons",7Ddh0jbUW6q0O1Mt7IYEPX,2017,56.0000
"DJ Khaled', 'Beyoncé', 'JAY-Z",7Fa5UNizycSms5jP3SQD3F,2017,56.0000
alt-J,7gn0MfkV4ZuMkqbPlmhIlx,2017,56.0000
"Darius Rucker', 'Jason Aldean', 'Luke Bryan', 'Charles Kelley",408JSy42j9aL8EMO9sPsYb,2017,56.0000
"Electric Guest",4hh1lvWiUaLMOcVXhyK6TA,2017,56.0000
"D Savage",4lay3Vtg4Y2m1ftaNNC72r,2017,56.0000
Doobie,0283eP3qI4fMOwPCZqPqJY,2017,56.0000
"Aaron Watson",0b1Xx3vUapY6ZOqbPMcpDq,2017,56.0000
"Kevin Gates",0fivzT98mFK9EZAtJtV2iW,2017,56.0000
"Jhené Aiko",0PYmO55JPwEWgtyJbkN6mq,2017,56.0000
"Thomas Rhett",0rpwb2kLgS6KAZsostOj1O,2017,56.0000
"Lil Baby', 'Gunna",0uQzOOq3aC9mszrmLLYoU3,2017,56.0000
"The Band CAMINO",0VXI7SOcGQQ1SLjyJaaIEa,2017,56.0000
"Thomas Rhett",0wyja8xD9cNhDtfuY0dVMP,2017,56.0000
"Kenny Chesney",2flWhcGYxQHhb1EeeU2dOL,2017,56.0000
"Black Sabbath",2GnVuaoKSkB6Xa07l1BBg8,2017,56.0000
"Ariel Pink",2gPFK3pmM7zzws174NrjkG,2017,56.0000
"Wale', 'Lil Wayne",2h3i5tGUl6hMu572umjcGo,2017,56.0000
"Tay-K', 'Maxo Kream",2NbPNiOnkSyWNgbqtsFQZX,2017,56.0000
"Kody West",2P38H0wA557qiDpZ09M2dn,2017,56.0000
Future,2qwn6whaZf7gax7SaqUZSC,2017,56.0000
"Pitbull', 'J Balvin', 'Camila Cabello",2Vdub5mY4lad7w64bFPUez,2017,56.0000
"Drakeo the Ruler",2WqtCYZXu5cdUHgB9TAU9o,2017,56.0000
"Nathan Sykes', 'Ariana Grande",26h6qDR3KtieqIWgnveqmC,2016,56.0000
Caamp,26jTwp6phFiELR3454BUTk,2016,56.0000
"Flatbush Zombies",2714ySK1pbOIGZwABmRyAz,2016,56.0000
"Bad Suns",277XsneDiv30dhONPCOmrF,2016,56.0000
"Los Cadetes De Linares",2BBIY8c9rASdkjGbinuPJG,2016,56.0000
"Bad Omens",2HsYjR4rBa38aePVMWL3zb,2016,56.0000
"Zooey Deschanel",2jXTBrywc6ruxaUXW84Xhr,2016,56.0000
"Billy Strings",2Lk8XTulavagQOrYqFpGB8,2016,56.0000
"Mom Jeans.",2M85m6zeSzUCOHfHsvzLcy,2016,56.0000
"Kane Brown",2NqHZYzBWUHbbpDDgdGWJL,2016,56.0000
"Scarlett Johansson",2NUzv15ucZbgMrzu6AwBNx,2016,56.0000
"Wiz Khalifa', 'Travis Scott",2okC0OWtgS86P2LC18IzHy,2016,56.0000
"Maty Noyes",2s0Dn2mtvp94wUkyaB8nJc,2016,56.0000
Meltycanon,2SKtcP8SIxZbqh7MWxHYCA,2016,56.0000
"Anderson .Paak', 'Talib Kweli', 'Timan Family Choir",2sNhYJ2ggd9BadlTXU3Mah,2016,56.0000
"Rob $tone', 'DRAM', 'Denzel Curry', 'Cousin Stizz",2Vo3sVSCltAaYU1u0f9ASz,2016,56.0000
6LACK,2wc4wFgsQUDD79jItn4cHs,2016,56.0000
"Jon Bellion",2WU4ET9r25IVZGQkWOM2UL,2016,56.0000
"Dirty Heads",6WQyaRxqf332knjOMWUMQf,2016,56.0000
"The Band CAMINO",6XHikJpK06NoXaFwkH4tPL,2016,56.0000
"Snakehips', 'Tory Lanez",6Xi897JXNLSoIaoYZwgTLc,2016,56.0000
"Rae Sremmurd', 'Migos",7a9QBLlQOunA6KvPcVDIMt,2016,56.0000
"Bad Suns",7bhSQqbyUvFVfmXgkF028O,2016,56.0000
Ghostemane,7BLFY8GsDyUkaARTv0uwKH,2016,56.0000
"Fan Sounds",7CCX1tNZIqQcU5BWv6KAKx,2016,56.0000
"Danny Brown",7ItFoQDmQIh3MAPsxiP6Vt,2016,56.0000
Metallica,7myke8Id4WyKFlWcRBJdIF,2016,56.0000
"Anderson .Paak",7pamxApUs3CE8t7tKmUJ6Z,2016,56.0000
"Logic', 'Pusha T",7qT7NUDywO7vNJNTNxqWiN,2016,56.0000
"Bea Miller",7rBJG1BewE3VE7NRbrOhFj,2016,56.0000
"ScHoolboy Q",7sr74Bz3GBTNMQe1m4F5Ut,2016,56.0000
"Young Thug",7tk5tOCj84jine8kKJkPYs,2016,56.0000
Jinsang,7v52k3ozNqjKGlFPWDiudw,2016,56.0000
"Fan Sounds",4XYFVhHi6rDAV6FA5Ksh2i,2016,56.0000
"Mndsgn', 'Sofie",4zwHUFfiBp8qLlSfh4POmu,2016,56.0000
"Bethel Music', 'Steffany Gretzinger",56ECskEyc7XqOCyRPruZ37,2016,56.0000
"The 1975",59RNdFA4oFNIvTIvaBxqgQ,2016,56.0000
"Ivan B', 'Marie Elizabeth",5FWF91jFypdEYNZkRW9OnV,2016,56.0000
Khalid,5hrT5sukNbTb6xKPyYdo0I,2016,56.0000
"Kodak Black",5lLuArl5DPSd0pYVl9KOWD,2016,56.0000
"Yung Pinch",5nZ8MXHhFWzf7dDTuLG1ls,2016,56.0000
